"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000102755.12-FLT1"	-3.78442482525772	28.3341366236355	-1.93641972281356	0.0610343755896684	0.570239655151748	-4.2970627115799
"ENSG00000108528.14-SLC25A11"	4.44804585508663	56.2030334185556	1.9363877976057	0.0610384265996552	0.570239655151748	-4.29711640794267
"ENSG00000223559.1-AC073136.1"	-0.148756267875735	0.833023943571936	-1.93598464911534	0.061089602373644	0.570239655151748	-4.29779442021023
"ENSG00000105520.10-PLPPR2"	1.69403532707972	13.1148353822318	1.93584560314487	0.0611072615059873	0.570239655151748	-4.29802824081681
"ENSG00000198496.12-NBR2"	1.17418333535357	5.47572450554229	1.9357378517403	0.0611209491969808	0.570239655151748	-4.29820942713497
"ENSG00000108309.14-RUNDC3A"	1.78004050350756	6.96253242853527	1.93524943067375	0.0611830267018342	0.570239655151748	-4.29903061760157
"ENSG00000235159.1-AL121672.2"	0.0448522010364056	0.561450803192333	1.93511210499272	0.0612004903802992	0.570239655151748	-4.29926147600385
"ENSG00000279594.1-AL049780.3"	-0.131837387933568	0.71375487054259	-1.93507175208901	0.0612056228697335	0.570239655151748	-4.29932931086323
"ENSG00000227261.1-YWHAZP7"	-0.108751303301904	0.571081766910342	-1.9350146207796	0.0612128900423529	0.570239655151748	-4.29942534898417
"ENSG00000228541.1-AC093159.1"	-0.108751303301904	0.571081766910342	-1.9350146207796	0.0612128900423529	0.570239655151748	-4.29942534898417
"ENSG00000250833.1-DNM1P17"	-0.108751303301904	0.571081766910342	-1.9350146207796	0.0612128900423529	0.570239655151748	-4.29942534898417
"ENSG00000272858.1-Z93930.3"	-0.270935637334746	0.842456740302711	-1.93488562601427	0.0612293010778598	0.570239655151748	-4.29964218180735
"ENSG00000025772.8-TOMM34"	3.34420746758833	47.8108268221955	1.93483151619076	0.0612361861965793	0.570239655151748	-4.29973313391839
"ENSG00000237729.2-AC002075.2"	-0.576791344253148	0.676927158654714	-1.93470605856732	0.0612521524275898	0.570239655151748	-4.2999440053588
"ENSG00000071564.16-TCF3"	21.9845972754358	311.977468306553	1.93455788430912	0.0612710143012961	0.570239655151748	-4.30019304538324
"ENSG00000155026.16-RSPH10B"	0.255598609970306	1.02145433059622	1.93451723928808	0.0612761890952245	0.570239655151748	-4.30026135580363
"ENSG00000250929.2-LINC01181"	-0.0823782658737111	0.567318278980828	-1.93392233013807	0.0613519742617288	0.570409164708621	-4.30126106515136
"ENSG00000286986.1-AC026736.1"	-0.0823782658737111	0.567318278980828	-1.93392233013807	0.0613519742617288	0.570409164708621	-4.30126106515136
"ENSG00000224415.1-AC007683.1"	-0.192388071581596	0.702241735092352	-1.9336879628456	0.0613818524239562	0.570409164708621	-4.30165483854223
"ENSG00000241829.1-RPL21P54"	0.384462177118194	0.822169911733408	1.93359999161027	0.0613930706252836	0.570409164708621	-4.30180263410084
"ENSG00000267905.5-AC008750.3"	-0.103476668698408	0.570282827469082	-1.93359210124576	0.0613940769009614	0.570409164708621	-4.30181589000125
"ENSG00000107829.15-FBXW4"	-4.93281717575865	33.4729780397574	-1.93352174684849	0.0614030499833953	0.570409164708621	-4.30193408427937
"ENSG00000149596.6-JPH2"	-0.129695489870739	1.17234003539292	-1.93309056699664	0.0614580679298742	0.570751945123516	-4.30265838521472
"ENSG00000167157.11-PRRX2"	2.20001763833796	7.97123526913688	1.93288746480147	0.0614839982419194	0.570824470562541	-4.30299951431178
"ENSG00000272508.1-AL136982.6"	0.113957525716341	0.621389431748214	1.93262321443451	0.0615177495693543	0.57096954307137	-4.30344330496511
"ENSG00000282440.1-AC074099.1"	-0.0996073793791722	0.569697020624525	-1.93232617302008	0.0615557082389075	0.571030235170135	-4.30394210857847
"ENSG00000117115.13-PADI2"	-0.362753549145796	1.95183603595019	-1.93228834711449	0.0615605434315665	0.571030235170135	-4.30400562296482
"ENSG00000273382.1-AL356488.3"	0.220284704305375	1.0045397495016	1.93204780577378	0.0615912989203058	0.571032348729601	-4.30440949865418
"ENSG00000254554.1-AC080023.1"	-0.233367667585853	0.790106894664656	-1.93179808079152	0.0616232426699044	0.571032348729601	-4.3048287517846
"ENSG00000228327.3-AL669831.1"	-2.72667798313751	16.7089517223919	-1.93163770480685	0.0616437648260049	0.571032348729601	-4.30509797786604
"ENSG00000267047.1-AC040977.2"	-0.21792542886381	0.627744433183968	-1.93156217544146	0.0616534318183356	0.571032348729601	-4.30522476424973
"ENSG00000240216.7-CPHL1P"	-0.0907352563865753	0.570198889173723	-1.93151230424448	0.0616598155433872	0.571032348729601	-4.30530847773031
"ENSG00000183624.14-HMCES"	3.17954192478678	47.0384427080787	1.93143637504735	0.0616695358997525	0.571032348729601	-4.30543592871835
"ENSG00000140675.13-SLC5A2"	-0.319686733931303	1.1748872832947	-1.93117341673203	0.0617032097113342	0.57117625892352	-4.30587728682899
"ENSG00000169213.7-RAB3B"	-1.75906247457413	16.4435502786979	-1.93076056956184	0.0617561099782645	0.571338130618975	-4.30657012736263
"ENSG00000174004.6-NRROS"	0.983209139992821	4.8622626540984	1.93075385461376	0.0617569707233933	0.571338130618975	-4.30658139542484
"ENSG00000159592.11-GPBP1L1"	-7.7634155756369	88.1832142878422	-1.93037379099605	0.0618057054811596	0.571480085827063	-4.3072191130093
"ENSG00000267179.1-AC008770.2"	0.362036747665295	0.814850219692582	1.93035123980815	0.0618085982163361	0.571480085827063	-4.30725694904435
"ENSG00000214719.13-AC005562.1"	-2.27185179297874	16.5806233746653	-1.93005435269205	0.0618466920746637	0.57166450910915	-4.30775502899426
"ENSG00000261553.5-AL137782.1"	-0.453415531154997	1.15469341783845	-1.92969282086394	0.0618931079387902	0.571833645291	-4.30836147971772
"ENSG00000242222.1-AC092989.1"	-0.318994375030136	0.603060190777078	-1.92962906732101	0.0619012961633697	0.571833645291	-4.3084684136076
"ENSG00000236658.1-AL161733.1"	-0.0920854760211415	0.568558923597182	-1.92919141775737	0.0619575312100044	0.572017640869387	-4.30920240809897
"ENSG00000237924.1-RPL21P112"	-0.0920854760211415	0.568558923597182	-1.92919141775737	0.0619575312100044	0.572017640869387	-4.30920240809897
"ENSG00000246394.7-AC073911.1"	-0.0953114672376677	0.581728425904344	-1.92886132644097	0.061999974925719	0.572137285092313	-4.30975592626622
"ENSG00000172059.11-KLF11"	-1.14935369676814	6.46974945149003	-1.9288081454321	0.0620068153806278	0.572137285092313	-4.30984509654768
"ENSG00000114383.10-TUSC2"	3.14401006321389	40.6095118293472	1.92793899106669	0.0621187035495075	0.572929086675416	-4.31130215885022
"ENSG00000260100.1-AL512604.3"	-0.136478683474354	0.643076909860546	-1.92756660587247	0.0621666948479135	0.572929086675416	-4.3119262711016
"ENSG00000250049.7-AC114316.1"	-0.195466882237747	0.727050322654781	-1.92738913936002	0.0621895771817844	0.572929086675416	-4.31222366878617
"ENSG00000227632.2-AC018804.1"	-0.458407695540482	0.757345238781954	-1.92734918922198	0.062194729310724	0.572929086675416	-4.31229061407528
"ENSG00000244668.1-SNRPCP3"	-0.0884300597107743	0.568006213223324	-1.9272721055388	0.0622046713712151	0.572929086675416	-4.31241978171823
"ENSG00000259587.3-AC114546.2"	-0.0884300597107743	0.568006213223324	-1.9272721055388	0.0622046713712151	0.572929086675416	-4.31241978171823
"ENSG00000070214.16-SLC44A1"	-3.34959402948011	36.817302205591	-1.92715372553966	0.062219942399181	0.572929086675416	-4.31261814082234
"ENSG00000167555.14-ZNF528"	6.00914379498245	15.5179558121376	1.9268955873665	0.0622532534670864	0.573068304344445	-4.31305064706411
"ENSG00000177508.12-IRX3"	1.22721177076732	3.24741448702453	1.9265539882881	0.0622973582974239	0.573298043047913	-4.31362292000944
"ENSG00000231739.2-GAPDHP59"	-0.367167625001009	0.610395165799343	-1.9264204352823	0.0623146090408576	0.573298043047913	-4.31384663634621
"ENSG00000250516.1-AC021678.1"	-0.0738540053578518	0.592389574884097	-1.9258902551903	0.0623831319092633	0.573760887087213	-4.31473462635299
"ENSG00000113141.18-IK"	6.91979237380384	94.0875056937866	1.92541425555087	0.0624447076605575	0.574125756914797	-4.31553170514978
"ENSG00000280913.2-CTSLP3"	-0.607614830189611	1.77913050390284	-1.9253018648776	0.0624592542759598	0.574125756914797	-4.31571988462064
"ENSG00000164483.17-SAMD3"	0.951276063791589	2.25729558042702	1.92508627868826	0.0624871655739027	0.574214761593789	-4.31608082340043
"ENSG00000138162.19-TACC2"	5.13081648840784	39.9643936148888	1.92409219844849	0.0626160054891822	0.574741554358799	-4.31774471767604
"ENSG00000254230.1-AC037459.3"	0.119044984956404	0.597723105739585	1.9240572651229	0.0626205372655139	0.574741554358799	-4.31780317676427
"ENSG00000180113.16-TDRD6"	-0.0911588683026063	0.626984716200656	-1.92370163778742	0.0626666876493766	0.574741554358799	-4.31839825250213
"ENSG00000123999.5-INHA"	-0.447946237901715	1.74437470986241	-1.9236197144325	0.0626773231460631	0.574741554358799	-4.31853532351531
"ENSG00000251593.1-MSNP1"	0.115501345161439	0.714371619672008	1.92359969462813	0.0626799224044375	0.574741554358799	-4.31856881917888
"ENSG00000239886.5-KRTAP9-2"	0.0834151092452965	0.590414748767832	1.92351151274325	0.0626913725499093	0.574741554358799	-4.31871635532515
"ENSG00000287362.1-AC103563.9"	-0.0889651419326206	0.627873689871532	-1.92344933497244	0.0626994472266041	0.574741554358799	-4.31882038104438
"ENSG00000145912.8-NHP2"	15.9172844998288	231.053891399632	1.92344608536089	0.0626998692600226	0.574741554358799	-4.31882581769173
"ENSG00000272791.1-AC073389.3"	0.367699034024546	1.41260957379972	1.92335946144877	0.0627111201809595	0.574741554358799	-4.31897073806733
"ENSG00000249199.2-AC026785.3"	0.125190496682762	0.640846679811253	1.92301414375431	0.062755988187731	0.574741554358799	-4.31954839735974
"ENSG00000197170.10-PSMD12"	-4.31479262183919	70.0331013295123	-1.92283414772835	0.0627793865111189	0.574741554358799	-4.31984946823307
"ENSG00000184838.15-PRR16"	0.592471369948878	2.42480937030883	1.92282217637517	0.062780942976854	0.574741554358799	-4.31986949135781
"ENSG00000125831.10-CST11"	0.243764669451881	0.689103356371771	1.92281651095326	0.0627816795831443	0.574741554358799	-4.31987896723199
"ENSG00000248049.7-UBA6-AS1"	-1.4765487610244	9.47548836833102	-1.92229650871635	0.0628493209503354	0.575193625582951	-4.32074861840674
"ENSG00000254481.1-PTP4A2P2"	-0.0801649754329266	0.566757505883894	-1.92166203456741	0.0629319378749742	0.575418921907974	-4.32180945922371
"ENSG00000258477.1-PPIAP6"	-0.0801649754329266	0.566757505883894	-1.92166203456741	0.0629319378749742	0.575418921907974	-4.32180945922371
"ENSG00000079691.18-CARMIL1"	1.98260880726211	19.5716329506594	1.9215401132407	0.0629478243728171	0.575418921907974	-4.32201327982447
"ENSG00000285733.1-AL031315.1"	0.37366762044601	1.26705175223063	1.92144263153685	0.0629605288471226	0.575418921907974	-4.3221762363709
"ENSG00000073861.3-TBX21"	0.13310953459565	0.607550382849072	1.92140624387672	0.062965271699844	0.575418921907974	-4.32223706258849
"ENSG00000124225.16-PMEPA1"	2.02834336543441	10.8121978304465	1.92103281078506	0.0630139636599467	0.575530131990918	-4.32286124666221
"ENSG00000140332.16-TLE3"	5.36097559925901	49.6375768562368	1.92103267546905	0.0630139813096942	0.575530131990918	-4.32286147282206
"ENSG00000213931.7-HBE1"	0.242789133849747	0.742827301480696	1.92047674648128	0.0630865291145511	0.575719788954474	-4.32379051559408
"ENSG00000213598.4-AL049873.1"	1.36841727354376	2.76713714670134	1.9203868531219	0.063098266812999	0.575719788954474	-4.32394072114379
"ENSG00000236948.2-AL365255.1"	-0.0860247903140626	0.584077767878946	-1.92032654388704	0.0631061426620989	0.575719788954474	-4.32404149054797
"ENSG00000120699.13-EXOSC8"	-4.66935922074026	96.0530513463099	-1.92020899803158	0.0631214955414845	0.575719788954474	-4.32423788816358
"ENSG00000263427.1-AC129492.3"	-0.233458102743342	0.653732086371433	-1.91997218186104	0.0631524363202326	0.575719788954474	-4.32463353563782
"ENSG00000240032.1-LNCSRLR"	-0.106985668429163	0.594798367295818	-1.91975071127987	0.0631813839873182	0.575719788954474	-4.32500351022694
"ENSG00000163393.13-SLC22A15"	-0.331587370398118	1.97407248340857	-1.91975038971917	0.0631814260257447	0.575719788954474	-4.32500404738103
"ENSG00000178821.13-TMEM52"	-2.21400031298408	12.2392172460433	-1.91962315546923	0.0631980615678184	0.575719788954474	-4.32521658141231
"ENSG00000077549.18-CAPZB"	-12.2385611614159	237.987067804144	-1.9196141991191	0.0631992327292648	0.575719788954474	-4.32523154181434
"ENSG00000254929.6-AL591684.2"	-1.0341350971923	3.9214289550935	-1.91938363514233	0.0632293884689842	0.575827975184004	-4.32561664944153
"ENSG00000103888.17-CEMIP"	0.25320493357464	0.743713277377562	1.9190479662174	0.0632733131983768	0.575945646058087	-4.32617724658993
"ENSG00000136152.15-COG3"	-3.15379391495151	16.6299395183868	-1.91900546814404	0.0632788762581201	0.575945646058087	-4.32624821661779
"ENSG00000146047.6-HIST1H2BA"	-0.0767328646459265	0.566239420494563	-1.91867637326591	0.0633219695411061	0.576079922751111	-4.32679774917838
"ENSG00000274204.1-AL138689.1"	0.231591650461652	0.917394688525777	1.9186135063692	0.0633302045169074	0.576079922751111	-4.32690271769645
"ENSG00000214081.8-CYP4F30P"	0.0846184560308659	0.602569245445039	1.91804623174911	0.0634045539686836	0.576444738739808	-4.32784976940542
"ENSG00000139540.12-SLC39A5"	0.53725501717453	1.12544449510798	1.91794467120995	0.0634178728715869	0.576444738739808	-4.32801929884894
"ENSG00000266479.1-AC105245.1"	-0.519455439594974	0.6335704748447	-1.9178365372273	0.0634320564843177	0.576444738739808	-4.32819979313585
"ENSG00000262050.1-AC005696.1"	1.09605026605203	1.93000024692069	1.91762809083186	0.0634594054972203	0.576444738739808	-4.32854770332518
"ENSG00000226548.1-AC016722.1"	-0.0672224214379454	0.564973510840004	-1.91754882457135	0.063469808220546	0.576444738739808	-4.32867999582488
"ENSG00000233654.2-AC108047.1"	0.211704509770925	1.03526300288044	1.91737578592933	0.0634925225265869	0.576444738739808	-4.32896877590324
"ENSG00000218052.5-ADAMTS7P4"	0.235048569824433	0.726558312759344	1.91732948036923	0.0634986021187182	0.576444738739808	-4.32904605063734
"ENSG00000163479.14-SSR2"	-13.1659530567709	237.256431290811	-1.91696612162567	0.0635463259753952	0.576444738739808	-4.32965237231197
"ENSG00000285292.1-ABCF2"	2.752132411055	13.3035520650022	1.91686344454806	0.0635598172763279	0.576444738739808	-4.32982368873365
"ENSG00000129103.18-SUMF2"	-7.52203928224691	58.9299097437068	-1.91673158418278	0.0635771467509249	0.576444738739808	-4.33004368668592
"ENSG00000280088.1-AC126474.2"	-0.724919211184234	4.39710127451219	-1.91665177697858	0.0635876372258817	0.576444738739808	-4.33017683246043
"ENSG00000255508.7-AP002990.1"	-0.666137326644075	3.35151206948981	-1.91663455764212	0.0635899008641259	0.576444738739808	-4.3302055596381
"ENSG00000125775.15-SDCBP2"	-1.0391576767799	5.21143804638527	-1.91613506795246	0.0636555935685889	0.576874238493705	-4.33103877354288
"ENSG00000279259.1-AC087741.3"	-0.562051704936395	1.76572370949036	-1.91550304474157	0.0637388008864275	0.57743901443584	-4.33209282303216
"ENSG00000279632.1-AP003108.4"	-0.12578494619646	0.639816720598472	-1.91538330244339	0.063754575797843	0.57743901443584	-4.33229249071047
"ENSG00000226674.11-TEX41"	-0.289449777190591	0.846597614604914	-1.91498557810385	0.0638069963630499	0.577609332575184	-4.33295561612073
"ENSG00000270177.1-AC104109.2"	0.182836012893209	0.807519485767433	1.91493435228311	0.0638137506904565	0.577609332575184	-4.33304101691728
"ENSG00000120088.14-CRHR1"	0.484624236251494	2.23324277398945	1.91482334805538	0.0638283891525416	0.577609332575184	-4.33322607066182
"ENSG00000107771.17-CCSER2"	-1.9513239633319	16.5810542103421	-1.91457305010195	0.0638614073205655	0.577722299232288	-4.33364330789029
"ENSG00000147378.11-FATE1"	-0.155639898786272	0.65269753134965	-1.91440493849489	0.0638835921036613	0.577722299232288	-4.33392351921926
"ENSG00000235713.1-AC004522.1"	-0.0651569709847872	0.564654778297267	-1.91431175496746	0.0638958918931238	0.577722299232288	-4.33407883069647
"ENSG00000237419.1-AL954642.1"	-0.0722563495385998	0.565564112081092	-1.9140325734907	0.0639327547611355	0.577787527895672	-4.33454411391376
"ENSG00000285655.1-AC009879.2"	0.200542682244459	0.618450957594346	1.91397930838425	0.0639397899191871	0.577787527895672	-4.33463287928441
"ENSG00000152457.18-DCLRE1C"	-0.989968126272001	4.08251298617652	-1.91370553978075	0.0639759593057441	0.577948578746844	-4.33508907886378
"ENSG00000285628.1-AC126755.6"	-0.538250310327848	0.965779272876172	-1.9132985648225	0.0640297600593707	0.578268770536192	-4.33576715341216
"ENSG00000244578.1-LINC01391"	-0.0597365954103937	0.578340792179971	-1.91315180270566	0.0640491710934269	0.578278285644609	-4.33601165050485
"ENSG00000225976.5-CKS1BP2"	-4.04855105349181	3.04014862707904	-1.91300899904901	0.0640680634419931	0.578283113606368	-4.33624953870297
"ENSG00000284746.1-AC068587.8"	3.91650235853255	1.21419345581882	1.91262584002304	0.0641187775691281	0.578510069283349	-4.33688775089797
"ENSG00000158941.16-CCAR2"	-14.0155583309178	225.201600860045	-1.91243109259602	0.0641445671885985	0.578510069283349	-4.33721209464618
"ENSG00000104835.14-SARS2"	4.77558368025045	62.1100384511591	1.91240289261337	0.0641483023398222	0.578510069283349	-4.33725905836609
"ENSG00000231419.6-LINC00689"	-0.0419241867807046	0.586310181846447	-1.91212414657905	0.0641852329636143	0.578654596142654	-4.33772324709835
"ENSG00000155252.13-PI4K2A"	1.16323924383864	20.1769971756187	1.91185709989306	0.0642206307412023	0.578654596142654	-4.33816790266754
"ENSG00000156219.16-ART3"	0.417845666050235	0.964648573232361	1.91151272254925	0.0642663037436096	0.578654596142654	-4.33874124738399
"ENSG00000130208.9-APOC1"	-13.3448563439496	43.0044712031023	-1.91150855990967	0.0642668559843168	0.578654596142654	-4.33874817714925
"ENSG00000258133.1-AC025578.1"	-0.0700599604047217	0.56523296413883	-1.91138576618893	0.0642831483744343	0.578654596142654	-4.3389525929143
"ENSG00000237654.6-AP003025.1"	-0.0721839688142157	0.56575771346786	-1.91137747345829	0.0642842487902606	0.578654596142654	-4.33896639751747
"ENSG00000114867.20-EIF4G1"	-21.9237577736724	347.116449354602	-1.9113121761164	0.0642929140820701	0.578654596142654	-4.33907509393028
"ENSG00000258740.1-AL691403.1"	-0.063115506464233	0.564339964326293	-1.91078297758113	0.0643631785753176	0.578907125611331	-4.33995590861461
"ENSG00000107099.15-DOCK8"	0.361243293535724	1.58197417583216	1.91063071581746	0.064383407428445	0.578907125611331	-4.34020930189227
"ENSG00000172164.15-SNTB1"	-1.514771763289	9.18676619498418	-1.91053033379502	0.0643967467545363	0.578907125611331	-4.3403763483625
"ENSG00000286067.1-AC004263.2"	0.201159698337374	1.14226974915654	1.91038628812592	0.0644158925105449	0.578907125611331	-4.3406160436178
"ENSG00000280114.1-AL021920.2"	-0.185169812213445	0.764162089877979	-1.91025802255195	0.064432944990552	0.578907125611331	-4.34082946832016
"ENSG00000088387.19-DOCK9"	3.08933927161266	15.753651217992	1.91025469115829	0.0644333879400314	0.578907125611331	-4.34083501136784
"ENSG00000256271.1-CACNA1C-AS2"	1.27396877483814	2.95350103858304	1.91006472562265	0.0644586505184479	0.578907125611331	-4.34115107896214
"ENSG00000161955.16-TNFSF13"	0.703911584429719	2.34665187969749	1.90999450188913	0.0644679913858147	0.578907125611331	-4.34126791195597
"ENSG00000185847.8-LINC01405"	10.3817618028263	20.3559412698459	1.90968266167075	0.0645094851550129	0.579114645730425	-4.34178668703996
"ENSG00000038358.15-EDC4"	5.49038798072408	68.4222467175701	1.90943002679313	0.0645431178692951	0.579251497436087	-4.34220691907142
"ENSG00000101220.17-C20orf27"	-9.48356181516979	83.6084907171073	-1.9092174865241	0.0645714245759425	0.579340485778059	-4.34256042355082
"ENSG00000264164.1-AC090616.2"	10.2169263764345	13.3587412784029	1.90900566080631	0.0645996467554411	0.579363407535924	-4.3429127083653
"ENSG00000118420.17-UBE3D"	1.5932813698295	10.8802485359615	1.90880829788772	0.064625951573128	0.579363407535924	-4.34324091224123
"ENSG00000086200.16-IPO11"	-2.44927375621693	33.9051234921041	-1.90868633101303	0.0646422121080023	0.579363407535924	-4.34344372304848
"ENSG00000281160.1-AC018358.1"	-0.0479635554689863	0.574596203715263	-1.90851435782791	0.0646651454348156	0.579363407535924	-4.34372966855944
"ENSG00000273541.1-RF02104"	-1.0252770116505	1.17374224798621	-1.90836750206817	0.064684734796976	0.579363407535924	-4.34397383424118
"ENSG00000279232.2-AC008522.1"	0.0559878245556302	0.592369347290082	1.90836200463859	0.0646854682085361	0.579363407535924	-4.34398297410021
"ENSG00000164626.9-KCNK5"	3.03556849496111	22.3267006069527	1.90807058059964	0.0647243573161349	0.579363407535924	-4.34446745679215
"ENSG00000163938.17-GNL3"	-9.382303152117	138.49830564127	-1.90781567067767	0.064758390301656	0.579363407535924	-4.34489118763585
"ENSG00000177485.7-ZBTB33"	-1.66051639963107	19.8203265698471	-1.90781564957689	0.0647583931194565	0.579363407535924	-4.34489122270932
"ENSG00000275234.1-AC010503.4"	-1.15286298927639	6.59027907693474	-1.90779897715203	0.0647606195893329	0.579363407535924	-4.34491893532154
"ENSG00000277186.1-AC131212.1"	0.0987155996247335	0.62814368655247	1.90768164433698	0.0647762903190859	0.579363407535924	-4.34511395840937
"ENSG00000282885.2-AL627171.2"	0.232580091108571	0.898972699348036	1.90734489034953	0.0648212846270516	0.579487326157574	-4.34567363621075
"ENSG00000228889.7-UBAC2-AS1"	0.458463188918576	2.63852009192992	1.90695915276965	0.0648728567891036	0.579487326157574	-4.34631462688949
"ENSG00000234686.1-AC091730.1"	-0.061097727002331	0.564029023707298	-1.90693326240519	0.0648763195318538	0.579487326157574	-4.34635764591423
"ENSG00000260242.1-AC091489.1"	-0.061097727002331	0.564029023707298	-1.90693326240519	0.0648763195318538	0.579487326157574	-4.34635764591423
"ENSG00000122483.17-CCDC18"	3.22035056530962	17.0267615334223	1.90688986334358	0.0648821243566161	0.579487326157574	-4.34642975607186
"ENSG00000169836.5-TACR3"	-0.322928775239184	2.17443993630717	-1.90660842403864	0.0649197790176027	0.5795069128384	-4.34689735269053
"ENSG00000050393.11-MCUR1"	2.34355577673068	19.1101049257265	1.90657404833689	0.0649243795414856	0.5795069128384	-4.34695446234176
"ENSG00000257477.1-LINC01154"	0.113639163596856	0.58023704805531	1.90646103064378	0.0649395067559618	0.5795069128384	-4.3471422171157
"ENSG00000145982.12-FARS2"	1.45869931274719	13.587643602381	1.90562444928404	0.0650515760646884	0.580342593490159	-4.34853174247842
"ENSG00000283162.1-AL390726.5"	-0.124123250973089	0.742245738731617	-1.90495917215315	0.0651408160980542	0.580974192498529	-4.34963639174779
"ENSG00000253352.9-TUG1"	-6.53088596116075	126.491822724719	-1.90476249377575	0.0651672186397059	0.581045161157479	-4.34996290443979
"ENSG00000204634.12-TBC1D8"	1.40571781783561	9.01979024060255	1.90452200291292	0.0651995151848185	0.581168627005367	-4.35036211523432
"ENSG00000099251.14-HSD17B7P2"	-0.613980405471804	1.3348375209094	-1.90431824326692	0.0652268897191137	0.581201437995937	-4.35070032135793
"ENSG00000256008.3-AC125616.1"	0.938535107114771	2.01982772154437	1.90421996505832	0.065240096655777	0.581201437995937	-4.35086343603688
"ENSG00000247077.7-PGAM5"	-3.43200935973559	53.9528820437281	-1.90389313603805	0.0652840335302011	0.581428425285515	-4.35140583362525
"ENSG00000270919.1-AC108451.2"	-0.104830414852	0.579069595156044	-1.90367218613313	0.0653137510973709	0.581528680983121	-4.3517724746948
"ENSG00000287434.1-AC109133.1"	0.136699983066956	0.689704059066969	1.90346628782538	0.0653414547176822	0.581610953676662	-4.35211410880069
"ENSG00000177725.5-AC105206.1"	0.0352701687642845	0.56696922196672	1.90324904205203	0.0653706961041017	0.581706863834832	-4.35247453907386
"ENSG00000239572.3-AC108749.1"	-0.051779047468602	0.576547543914879	-1.9024901546446	0.0654729311194588	0.58245207658686	-4.35373334387546
"ENSG00000218073.1-AL021407.3"	-0.443720401071327	0.861459114697175	-1.90204410626154	0.0655330855881513	0.58255903592445	-4.35447303985178
"ENSG00000283809.1-AC007326.4"	-0.501768038813891	0.777911943413926	-1.90192702256731	0.0655488834739418	0.58255903592445	-4.35466718046218
"ENSG00000234884.2-AL022329.1"	0.301146854369619	0.667908895822071	1.90183196093674	0.0655617123738572	0.58255903592445	-4.35482479849372
"ENSG00000132530.17-XAF1"	0.0743001815069255	0.636973469206046	1.90175095304677	0.0655726463772078	0.58255903592445	-4.35495910959586
"ENSG00000226121.2-AC009487.2"	-0.167384580477825	1.65222557563663	-1.90171558186707	0.0655774210783181	0.58255903592445	-4.35501775358837
"ENSG00000104964.14-TLE5"	20.4125073995315	211.043041719425	1.90153407541628	0.0656019270613292	0.582612434270914	-4.3553186702815
"ENSG00000187109.14-NAP1L1"	-51.258989260034	1176.10790812056	-1.90106917704597	0.0656647309730851	0.583005831562332	-4.3560893134055
"ENSG00000225506.2-CYP4A22-AS1"	-0.180961863027164	0.749270008493394	-1.90090371129046	0.0656870965027092	0.583040075213255	-4.35636356295825
"ENSG00000187010.21-RHD"	0.0716637185012577	0.5880888605492	1.90059540091627	0.0657287874116734	0.583195729103091	-4.35687451804438
"ENSG00000095596.12-CYP26A1"	-2.35803974920013	6.51352642358712	-1.90028271744577	0.065771092917062	0.583195729103091	-4.35739265296009
"ENSG00000113742.14-CPEB4"	1.36314999552022	8.25690669435449	1.90008461630213	0.065797907761965	0.583195729103091	-4.35772088298827
"ENSG00000272079.2-AC004233.2"	-0.688679977189407	2.4479103484131	-1.90007224792924	0.0657995822489382	0.583195729103091	-4.35774137500445
"ENSG00000154493.19-C10orf90"	0.141974548052485	0.704727674470364	1.89996894979847	0.0658135686546997	0.583195729103091	-4.35791251598895
"ENSG00000277159.1-AL139384.2"	-0.256852882772438	1.5595946964767	-1.89994465646671	0.0658168583053555	0.583195729103091	-4.35795276331192
"ENSG00000102683.7-SGCG"	-0.0855202912895509	0.589581002222902	-1.89981640331483	0.0658342278877049	0.583195729103091	-4.35816523645418
"ENSG00000224536.2-AC096677.1"	-0.112242440640643	0.654815390208267	-1.89914758288289	0.0659248714973031	0.583834517018989	-4.35927306552527
"ENSG00000260260.1-SNHG19"	-14.9939078860552	120.746428683267	-1.89853269735411	0.0660083001330729	0.584297127691989	-4.36029128232379
"ENSG00000271034.1-AC139700.1"	-0.0404803313875802	0.571657200279093	-1.89848920130773	0.0660142051825589	0.584297127691989	-4.36036329942189
"ENSG00000145451.13-GLRA3"	0.085479385638297	0.617037863399759	1.8978435738412	0.0661019093943265	0.584580805816204	-4.36143212011766
"ENSG00000236301.5-MRGPRG-AS1"	-0.0960041734009225	0.630541306652124	-1.89773784626018	0.066116281329942	0.584580805816204	-4.36160712189941
"ENSG00000186907.8-RTN4RL2"	3.53407160289891	15.9533692571264	1.89760623495578	0.0661341754889882	0.584580805816204	-4.36182495590025
"ENSG00000250722.6-SELENOP"	1.99951004103834	5.53210326223127	1.89754932128869	0.0661419148847267	0.584580805816204	-4.3619191517581
"ENSG00000162522.11-KIAA1522"	4.27965368733933	52.8860506294712	1.89728726111449	0.0661775611454293	0.584580805816204	-4.36235284943182
"ENSG00000133169.6-BEX1"	-15.8550005777654	122.318234648533	-1.89709896781483	0.0662031835988186	0.584580805816204	-4.36266443672923
"ENSG00000284820.1-AC068946.2"	-0.772172027440496	3.25275054344328	-1.89705881596875	0.0662086484590273	0.584580805816204	-4.36273087671028
